timestamp,temperature,ghi
2023-01-07 20:00:00+00:00,-10.01,25.15
2023-01-07 21:00:00+00:00,-10.26,0.0
2023-01-07 22:00:00+00:00,-9.99,27.95
2023-01-07 23:00:00+00:00,-12.22,11.55
2023-01-08 00:00:00+00:00,-12.29,0.0
2023-01-08 01:00:00+00:00,-11.4,0.0
2023-01-08 02:00:00+00:00,-13.79,0.0
2023-01-08 03:00:00+00:00,-13.39,13.38
2023-01-08 04:00:00+00:00,-11.75,0.0
2023-01-08 05:00:00+00:00,-13.33,0.0
2023-01-08 06:00:00+00:00,-9.18,0.0
2023-01-08 07:00:00+00:00,-7.12,5.18
2023-01-08 08:00:00+00:00,-9.92,47.37
2023-01-08 09:00:00+00:00,-7.01,4.8
2023-01-08 10:00:00+00:00,-8.66,0.0
2023-01-08 11:00:00+00:00,-9.13,43.93
2023-01-08 12:00:00+00:00,-2.89,89.18
2023-01-08 13:00:00+00:00,-9.11,41.94
2023-01-08 14:00:00+00:00,-9.96,0.0
2023-01-08 15:00:00+00:00,-7.45,33.19
2023-01-08 16:00:00+00:00,-7.96,12.86
2023-01-08 17:00:00+00:00,-7.89,46.07
2023-01-08 18:00:00+00:00,-6.0,5.5
2023-01-08 19:00:00+00:00,-12.33,0.0
2023-01-08 20:00:00+00:00,-12.66,0.0
2023-01-08 21:00:00+00:00,-8.9,49.53
2023-01-08 22:00:00+00:00,-10.72,51.71
2023-01-08 23:00:00+00:00,-11.3,0.0
2023-01-09 00:00:00+00:00,-14.18,0.0
2023-01-09 01:00:00+00:00,-10.65,43.84
2023-01-09 02:00:00+00:00,-10.99,0.0
2023-01-09 03:00:00+00:00,-11.74,0.0
2023-01-09 04:00:00+00:00,-12.67,19.3
2023-01-09 05:00:00+00:00,-10.56,0.0
2023-01-09 06:00:00+00:00,-6.7,0.0
2023-01-09 07:00:00+00:00,-11.41,0.0
2023-01-09 08:00:00+00:00,-10.1,10.13
2023-01-09 09:00:00+00:00,-9.13,42.22
2023-01-09 10:00:00+00:00,-8.22,2.72
2023-01-09 11:00:00+00:00,-7.13,54.67
2023-01-09 12:00:00+00:00,-5.08,0.0
2023-01-09 13:00:00+00:00,-6.18,33.89
2023-01-09 14:00:00+00:00,-7.28,0.0
2023-01-09 15:00:00+00:00,-7.32,0.0
2023-01-09 16:00:00+00:00,-7.25,0.0
2023-01-09 17:00:00+00:00,-12.59,0.0
2023-01-09 18:00:00+00:00,-7.86,27.48
2023-01-09 19:00:00+00:00,-12.43,0.0
2023-01-09 20:00:00+00:00,-12.39,0.92
2023-01-09 21:00:00+00:00,-11.44,0.0
2023-01-09 22:00:00+00:00,-12.75,0.0
2023-01-09 23:00:00+00:00,-11.92,30.08
2023-01-10 00:00:00+00:00,-12.71,16.14
2023-01-10 01:00:00+00:00,-13.47,40.12
2023-01-10 02:00:00+00:00,-9.54,0.0
2023-01-10 03:00:00+00:00,-10.7,0.0
2023-01-10 04:00:00+00:00,-10.89,0.0
2023-01-10 05:00:00+00:00,-9.39,7.27
2023-01-10 06:00:00+00:00,-11.41,5.3
2023-01-10 07:00:00+00:00,-4.87,0.0
2023-01-10 08:00:00+00:00,-10.67,2.71
2023-01-10 09:00:00+00:00,-7.65,6.85
2023-01-10 10:00:00+00:00,-7.97,75.52
2023-01-10 11:00:00+00:00,-7.75,91.66
2023-01-10 12:00:00+00:00,-7.91,24.4
2023-01-10 13:00:00+00:00,-8.64,26.73
2023-01-10 14:00:00+00:00,-5.02,0.0
2023-01-10 15:00:00+00:00,-10.28,0.0
2023-01-10 16:00:00+00:00,-6.53,9.47
2023-01-10 17:00:00+00:00,-7.92,36.18
2023-01-10 18:00:00+00:00,-10.76,0.0
2023-01-10 19:00:00+00:00,-9.71,0.0
2023-01-10 20:00:00+00:00,-11.81,0.0
2023-01-10 21:00:00+00:00,-14.32,0.0
2023-01-10 22:00:00+00:00,-14.78,0.0
2023-01-10 23:00:00+00:00,-11.58,0.0
2023-01-11 00:00:00+00:00,-11.78,0.0
2023-01-11 01:00:00+00:00,-12.4,0.0
2023-01-11 02:00:00+00:00,-13.37,0.0
2023-01-11 03:00:00+00:00,-12.49,0.0
2023-01-11 04:00:00+00:00,-12.14,63.88
2023-01-11 05:00:00+00:00,-14.26,0.0
2023-01-11 06:00:00+00:00,-9.87,0.0
2023-01-11 07:00:00+00:00,-8.17,55.11
2023-01-11 08:00:00+00:00,-8.35,87.15
2023-01-11 09:00:00+00:00,-4.33,0.0
2023-01-11 10:00:00+00:00,-9.4,0.0
2023-01-11 11:00:00+00:00,-8.41,45.6
2023-01-11 12:00:00+00:00,-6.72,101.86
2023-01-11 13:00:00+00:00,-6.6,5.75
2023-01-11 14:00:00+00:00,-11.19,0.0
2023-01-11 15:00:00+00:00,-6.66,23.32
2023-01-11 16:00:00+00:00,-7.99,13.04
2023-01-11 17:00:00+00:00,-13.45,0.0
2023-01-11 18:00:00+00:00,-10.22,0.0
2023-01-11 19:00:00+00:00,-12.38,0.0
2023-01-11 20:00:00+00:00,-12.4,0.0
2023-01-11 21:00:00+00:00,-14.79,0.0
2023-01-11 22:00:00+00:00,-11.75,6.97
2023-01-11 23:00:00+00:00,-9.36,0.0
2023-01-12 00:00:00+00:00,-12.45,14.15
2023-01-12 01:00:00+00:00,-17.19,30.38
2023-01-12 02:00:00+00:00,-12.0,4.66
2023-01-12 03:00:00+00:00,-12.49,10.55
2023-01-12 04:00:00+00:00,-13.68,1.59
2023-01-12 05:00:00+00:00,-10.05,0.0
2023-01-12 06:00:00+00:00,-8.22,0.0
2023-01-12 07:00:00+00:00,-10.54,9.49
2023-01-12 08:00:00+00:00,-11.76,0.0
2023-01-12 09:00:00+00:00,-11.88,62.8
2023-01-12 10:00:00+00:00,-8.71,47.2
2023-01-12 11:00:00+00:00,-7.39,46.93
2023-01-12 12:00:00+00:00,-8.01,27.11
2023-01-12 13:00:00+00:00,-8.45,1.98
2023-01-12 14:00:00+00:00,-6.24,35.73
2023-01-12 15:00:00+00:00,-6.93,7.88
2023-01-12 16:00:00+00:00,-8.08,14.4
2023-01-12 17:00:00+00:00,-7.57,0.0
2023-01-12 18:00:00+00:00,-11.29,27.82
2023-01-12 19:00:00+00:00,-12.94,13.63
2023-01-12 20:00:00+00:00,-12.52,0.0
2023-01-12 21:00:00+00:00,-13.28,0.0
2023-01-12 22:00:00+00:00,-16.68,7.91
2023-01-12 23:00:00+00:00,-13.97,1.57
2023-01-13 00:00:00+00:00,-10.75,0.0
2023-01-13 01:00:00+00:00,-11.26,0.0
2023-01-13 02:00:00+00:00,-11.51,0.0
2023-01-13 03:00:00+00:00,-11.82,4.58
2023-01-13 04:00:00+00:00,-8.56,44.14
2023-01-13 05:00:00+00:00,-12.86,0.0
2023-01-13 06:00:00+00:00,-11.89,0.0
2023-01-13 07:00:00+00:00,-6.93,5.3
2023-01-13 08:00:00+00:00,-8.4,8.88
2023-01-13 09:00:00+00:00,-9.18,0.0
2023-01-13 10:00:00+00:00,-6.26,0.0
2023-01-13 11:00:00+00:00,-7.94,45.2
2023-01-13 12:00:00+00:00,-8.63,101.82
2023-01-13 13:00:00+00:00,-8.79,0.0
2023-01-13 14:00:00+00:00,-6.72,25.91
2023-01-13 15:00:00+00:00,-7.43,0.0
2023-01-13 16:00:00+00:00,-5.43,0.0
2023-01-13 17:00:00+00:00,-9.76,0.0
2023-01-13 18:00:00+00:00,-10.57,0.0
2023-01-13 19:00:00+00:00,-7.86,39.0
2023-01-13 20:00:00+00:00,-9.49,17.48
2023-01-13 21:00:00+00:00,-11.79,51.97
2023-01-13 22:00:00+00:00,-15.68,35.32
2023-01-13 23:00:00+00:00,-14.48,13.17
2023-01-14 00:00:00+00:00,-15.05,52.32
2023-01-14 01:00:00+00:00,-12.76,13.17
2023-01-14 02:00:00+00:00,-13.55,24.84
2023-01-14 03:00:00+00:00,-8.85,0.0
2023-01-14 04:00:00+00:00,-14.58,2.0
2023-01-14 05:00:00+00:00,-13.04,0.0
2023-01-14 06:00:00+00:00,-9.45,29.69
2023-01-14 07:00:00+00:00,-8.12,0.0
2023-01-14 08:00:00+00:00,-13.61,23.47
2023-01-14 09:00:00+00:00,-11.29,0.0
2023-01-14 10:00:00+00:00,-7.87,35.14
2023-01-14 11:00:00+00:00,-4.33,57.88
2023-01-14 12:00:00+00:00,-3.16,104.62
2023-01-14 13:00:00+00:00,-7.87,57.28
2023-01-14 14:00:00+00:00,-7.68,0.0
2023-01-14 15:00:00+00:00,-9.49,0.0
2023-01-14 16:00:00+00:00,-7.17,0.0
2023-01-14 17:00:00+00:00,-6.11,0.0
2023-01-14 18:00:00+00:00,-7.43,45.34
2023-01-14 19:00:00+00:00,-10.77,19.13
2023-01-14 20:00:00+00:00,-13.12,0.0
2023-01-14 21:00:00+00:00,-12.04,0.0
2023-01-14 22:00:00+00:00,-9.78,0.98
2023-01-14 23:00:00+00:00,-13.64,0.0
2023-01-15 00:00:00+00:00,-16.54,0.0
2023-01-15 01:00:00+00:00,-13.53,9.36
2023-01-15 02:00:00+00:00,-13.07,34.66
2023-01-15 03:00:00+00:00,-15.68,18.26
2023-01-15 04:00:00+00:00,-10.95,0.0
2023-01-15 05:00:00+00:00,-9.68,9.13
2023-01-15 06:00:00+00:00,-6.19,2.16
2023-01-15 07:00:00+00:00,-11.8,12.42
2023-01-15 08:00:00+00:00,-6.95,48.49
2023-01-15 09:00:00+00:00,-5.86,0.0
2023-01-15 10:00:00+00:00,-6.28,0.0
2023-01-15 11:00:00+00:00,-9.03,53.08
2023-01-15 12:00:00+00:00,-9.04,2.55
2023-01-15 13:00:00+00:00,-6.82,79.63
2023-01-15 14:00:00+00:00,-7.13,11.05
2023-01-15 15:00:00+00:00,-8.91,25.4
2023-01-15 16:00:00+00:00,-5.83,0.0
2023-01-15 17:00:00+00:00,-9.94,24.41
2023-01-15 18:00:00+00:00,-13.7,32.05
2023-01-15 19:00:00+00:00,-11.14,6.99
2023-01-15 20:00:00+00:00,-10.45,7.03
2023-01-15 21:00:00+00:00,-11.35,8.11
2023-01-15 22:00:00+00:00,-11.84,0.0
2023-01-15 23:00:00+00:00,-9.82,0.0
2023-01-16 00:00:00+00:00,-15.11,0.0
2023-01-16 01:00:00+00:00,-13.63,11.5
2023-01-16 02:00:00+00:00,-9.39,29.99
2023-01-16 03:00:00+00:00,-15.94,0.0
2023-01-16 04:00:00+00:00,-11.49,0.0
2023-01-16 05:00:00+00:00,-8.2,44.44
2023-01-16 06:00:00+00:00,-7.46,0.0
2023-01-16 07:00:00+00:00,-7.79,0.0
2023-01-16 08:00:00+00:00,-7.01,6.07
2023-01-16 09:00:00+00:00,-9.84,25.33
2023-01-16 10:00:00+00:00,-4.54,0.34
2023-01-16 11:00:00+00:00,-9.39,75.22
2023-01-16 12:00:00+00:00,-9.16,75.7
2023-01-16 13:00:00+00:00,-6.21,60.61
2023-01-16 14:00:00+00:00,-8.27,16.62
2023-01-16 15:00:00+00:00,-7.35,69.83
2023-01-16 16:00:00+00:00,-7.52,0.0
2023-01-16 17:00:00+00:00,-5.55,0.0
2023-01-16 18:00:00+00:00,-9.02,48.13
2023-01-16 19:00:00+00:00,-11.9,0.0
2023-01-16 20:00:00+00:00,-10.03,3.24
2023-01-16 21:00:00+00:00,-13.67,39.29
2023-01-16 22:00:00+00:00,-10.66,0.0
2023-01-16 23:00:00+00:00,-12.65,0.0
2023-01-17 00:00:00+00:00,-12.05,0.0
2023-01-17 01:00:00+00:00,-16.31,0.0
2023-01-17 02:00:00+00:00,-16.95,13.19
2023-01-17 03:00:00+00:00,-14.97,15.73
2023-01-17 04:00:00+00:00,-7.86,8.29
2023-01-17 05:00:00+00:00,-12.92,0.0
2023-01-17 06:00:00+00:00,-8.38,0.0
2023-01-17 07:00:00+00:00,-10.36,1.63
2023-01-17 08:00:00+00:00,-8.83,0.0
2023-01-17 09:00:00+00:00,-7.82,13.78
2023-01-17 10:00:00+00:00,-3.96,21.06
2023-01-17 11:00:00+00:00,-5.78,39.5
2023-01-17 12:00:00+00:00,-6.08,72.8
2023-01-17 13:00:00+00:00,-4.36,42.23
2023-01-17 14:00:00+00:00,-8.52,15.9
2023-01-17 15:00:00+00:00,-5.59,0.0
2023-01-17 16:00:00+00:00,-6.55,0.0
2023-01-17 17:00:00+00:00,-7.29,5.9
2023-01-17 18:00:00+00:00,-10.16,24.62
2023-01-17 19:00:00+00:00,-11.5,0.0
2023-01-17 20:00:00+00:00,-13.09,15.64
2023-01-17 21:00:00+00:00,-13.58,0.0
2023-01-17 22:00:00+00:00,-14.28,0.0
2023-01-17 23:00:00+00:00,-12.01,24.89
2023-01-18 00:00:00+00:00,-13.27,0.0
2023-01-18 01:00:00+00:00,-11.85,0.0
2023-01-18 02:00:00+00:00,-11.43,0.0
2023-01-18 03:00:00+00:00,-14.05,0.0
2023-01-18 04:00:00+00:00,-13.49,0.0
2023-01-18 05:00:00+00:00,-11.04,22.48
2023-01-18 06:00:00+00:00,-11.36,0.0
2023-01-18 07:00:00+00:00,-10.79,5.93
2023-01-18 08:00:00+00:00,-4.92,32.68
2023-01-18 09:00:00+00:00,-10.76,39.83
2023-01-18 10:00:00+00:00,-3.17,0.0
2023-01-18 11:00:00+00:00,-6.33,75.96
2023-01-18 12:00:00+00:00,-4.84,52.76
2023-01-18 13:00:00+00:00,-5.18,10.23
2023-01-18 14:00:00+00:00,-5.98,0.0
2023-01-18 15:00:00+00:00,-4.37,0.0
2023-01-18 16:00:00+00:00,-10.48,0.0
2023-01-18 17:00:00+00:00,-9.35,0.0
2023-01-18 18:00:00+00:00,-11.52,24.11
2023-01-18 19:00:00+00:00,-13.98,51.62
2023-01-18 20:00:00+00:00,-12.63,0.0
2023-01-18 21:00:00+00:00,-8.19,11.78
2023-01-18 22:00:00+00:00,-12.76,0.0
2023-01-18 23:00:00+00:00,-8.74,14.24
2023-01-19 00:00:00+00:00,-8.6,0.0
2023-01-19 01:00:00+00:00,-6.67,0.0
2023-01-19 02:00:00+00:00,-8.55,27.85
2023-01-19 03:00:00+00:00,-7.17,0.0
2023-01-19 04:00:00+00:00,-10.62,0.0
2023-01-19 05:00:00+00:00,-10.09,0.0
2023-01-19 06:00:00+00:00,-9.18,0.0
2023-01-19 07:00:00+00:00,-8.99,12.84
2023-01-19 08:00:00+00:00,-7.97,0.0
2023-01-19 09:00:00+00:00,-6.14,9.86
2023-01-19 10:00:00+00:00,-8.1,10.86
2023-01-19 11:00:00+00:00,-9.62,74.98
2023-01-19 12:00:00+00:00,-6.04,39.72
2023-01-19 13:00:00+00:00,-8.25,0.0
2023-01-19 14:00:00+00:00,-8.35,32.02
2023-01-19 15:00:00+00:00,-7.93,0.0
2023-01-19 16:00:00+00:00,-9.01,33.44
2023-01-19 17:00:00+00:00,-6.77,11.5
2023-01-19 18:00:00+00:00,-10.1,0.0
2023-01-19 19:00:00+00:00,-8.22,10.46
2023-01-19 20:00:00+00:00,-10.86,58.53
2023-01-19 21:00:00+00:00,-12.07,62.31
2023-01-19 22:00:00+00:00,-12.05,2.08
2023-01-19 23:00:00+00:00,-15.25,4.81
2023-01-20 00:00:00+00:00,-12.04,32.29
2023-01-20 01:00:00+00:00,-10.92,0.0
2023-01-20 02:00:00+00:00,-10.34,9.99
2023-01-20 03:00:00+00:00,-14.55,0.0
2023-01-20 04:00:00+00:00,-14.26,9.42
2023-01-20 05:00:00+00:00,-11.57,0.0
2023-01-20 06:00:00+00:00,-6.95,0.0
2023-01-20 07:00:00+00:00,-8.5,0.0
2023-01-20 08:00:00+00:00,-9.77,0.0
2023-01-20 09:00:00+00:00,-10.5,0.0
2023-01-20 10:00:00+00:00,-8.49,0.0
2023-01-20 11:00:00+00:00,-8.32,93.47
2023-01-20 12:00:00+00:00,-4.85,83.18
2023-01-20 13:00:00+00:00,-4.8,6.49
2023-01-20 14:00:00+00:00,-9.22,10.43
2023-01-20 15:00:00+00:00,-6.09,0.0
2023-01-20 16:00:00+00:00,-6.92,0.0
2023-01-20 17:00:00+00:00,-11.3,5.56
2023-01-20 18:00:00+00:00,-9.89,18.58
2023-01-20 19:00:00+00:00,-9.81,0.0
2023-01-20 20:00:00+00:00,-10.89,31.92
2023-01-20 21:00:00+00:00,-15.26,0.0
2023-01-20 22:00:00+00:00,-12.06,0.19
2023-01-20 23:00:00+00:00,-11.34,77.93
2023-01-21 00:00:00+00:00,-9.51,6.69
2023-01-21 01:00:00+00:00,-13.9,43.0
2023-01-21 02:00:00+00:00,-13.36,2.75
2023-01-21 03:00:00+00:00,-12.21,17.42
2023-01-21 04:00:00+00:00,-10.59,0.0
2023-01-21 05:00:00+00:00,-10.25,0.0
2023-01-21 06:00:00+00:00,-8.46,0.0
2023-01-21 07:00:00+00:00,-11.14,12.91
2023-01-21 08:00:00+00:00,-7.37,0.0
2023-01-21 09:00:00+00:00,-9.03,19.97
2023-01-21 10:00:00+00:00,-7.36,32.56
2023-01-21 11:00:00+00:00,-3.35,46.35
2023-01-21 12:00:00+00:00,-9.46,41.41
2023-01-21 13:00:00+00:00,-7.33,48.97
2023-01-21 14:00:00+00:00,-9.62,0.0
2023-01-21 15:00:00+00:00,-7.24,28.07
2023-01-21 16:00:00+00:00,-6.07,0.0
2023-01-21 17:00:00+00:00,-8.55,0.0
2023-01-21 18:00:00+00:00,-9.9,0.0
2023-01-21 19:00:00+00:00,-7.79,0.0
2023-01-21 20:00:00+00:00,-10.51,40.92
2023-01-21 21:00:00+00:00,-10.15,26.86
2023-01-21 22:00:00+00:00,-10.84,0.0
2023-01-21 23:00:00+00:00,-18.32,0.0
2023-01-22 00:00:00+00:00,-12.76,0.0
2023-01-22 01:00:00+00:00,-14.67,0.0
2023-01-22 02:00:00+00:00,-13.87,72.61
2023-01-22 03:00:00+00:00,-8.78,13.05
2023-01-22 04:00:00+00:00,-11.86,0.0
2023-01-22 05:00:00+00:00,-6.6,13.95
2023-01-22 06:00:00+00:00,-12.43,0.0
2023-01-22 07:00:00+00:00,-11.0,0.0
2023-01-22 08:00:00+00:00,-6.59,2.98
2023-01-22 09:00:00+00:00,-8.17,0.0
2023-01-22 10:00:00+00:00,-6.4,23.72
2023-01-22 11:00:00+00:00,-6.94,45.69
2023-01-22 12:00:00+00:00,-6.9,70.05
2023-01-22 13:00:00+00:00,-7.32,14.7
2023-01-22 14:00:00+00:00,-6.65,26.93
2023-01-22 15:00:00+00:00,-6.21,48.87
2023-01-22 16:00:00+00:00,-4.88,0.0
2023-01-22 17:00:00+00:00,-9.24,0.0
2023-01-22 18:00:00+00:00,-10.4,40.07
2023-01-22 19:00:00+00:00,-11.43,0.0
2023-01-22 20:00:00+00:00,-8.17,42.11
2023-01-22 21:00:00+00:00,-10.35,0.0
2023-01-22 22:00:00+00:00,-16.01,43.65
2023-01-22 23:00:00+00:00,-16.4,3.94
2023-01-23 00:00:00+00:00,-14.21,7.75
2023-01-23 01:00:00+00:00,-11.99,46.94
2023-01-23 02:00:00+00:00,-12.22,0.0
2023-01-23 03:00:00+00:00,-10.64,0.0
2023-01-23 04:00:00+00:00,-11.4,0.0
2023-01-23 05:00:00+00:00,-7.53,13.57
2023-01-23 06:00:00+00:00,-8.01,0.0
2023-01-23 07:00:00+00:00,-8.62,19.12
2023-01-23 08:00:00+00:00,-5.76,0.0
